player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0034208,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,13,51.0,0,0.0,0.0,3.0,-0.974716876691673,0,1,3,-2.0,0,0.0,0.0,-14.0,2.0,0.0,-3.89994317345554,0,0.5,0.11948051948051948,-0.04579796264855687,0.1471622053667894,0.0,4.9,5.9,5,0.02027027027027027,-0.009595613433858808,0.005571030640668524,0.02272891465831836,-0.0019782393669634025,0.0,0.0,0.0,-0.0009891196834817012,-0.001582591493570722,-0.013513513513513514,0.014711749451426292
00-0034270,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-3.2755141734378412,0,51,72,449.0,4,0.0,0.0,358.0,262.0,24.0,10.081812269940906,1,28.071011222448487,1.9990946807855825,1.5184965589313661,4.06158961243033,0.0,70.9,121.9,16,0.12478336221837089,0.09610738255033557,0.12931885488647582,0.26406094936782476,0.1204722296753421,0.14285714285714285,0.1256544502617801,0.1278538812785388,0.13166468626624248,0.12494921231170225,0.7781629116117851,0.09094435906235544
00-0034272,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,-0.27035670913755894,0,19,44,411.0,4,0.0,0.0,765.0,143.0,14.0,10.253649778934477,0,6.172236486037731,1.4904654189043778,3.238803569894273,4.5028606272825575,0.0,65.5,84.5,13,0.11055276381909548,0.22924782738987115,0.09166666666666666,0.34922740764054017,0.147470398277718,0.21052631578947367,0.11023622047244094,0.1232876712328767,0.17899835703359585,0.16008158178006912,1.0326633165829147,0.08102562135624423
00-0034348,2024,REG,2,2,30.0,1,0.0,0.0,0.0,0,0,19.0,11.0,2.0,7.49073817639146,0,2.6470588235294117,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,81,135,1081.0,8,1.0,1.0,1787.0,179.0,57.0,37.14292305415117,0,10.335929535933756,4.147726951559767,7.704617053823575,11.614822365016153,0.0,159.3,240.3,16,0.24816176470588236,0.4503528225806452,0.09013091641490432,0.7325249051233398,0.29665203073545554,0.26666666666666666,0.3475609756097561,0.33505154639175255,0.28165934870106113,0.29065495792169777,1.9871323529411764,0.1759846498615851
00-0034351,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,52,496.0,2,2.0,0.0,343.0,257.0,20.0,19.366237246305353,0,10.478170252474355,1.9282225945724814,1.724581425889736,4.0995408899815375,0.0,61.599999999999994,103.6,10,0.17993079584775087,0.15576748410535876,0.23174030658250677,0.39451018105591334,0.226691042047532,0.16666666666666666,0.19230769230769232,0.1896551724137931,0.1966788543570993,0.21468616697135892,1.7162629757785468,0.11971066071965056
00-0034353,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,16.0,0,0.0,0.0,15.0,1.0,1.0,2.180934162577614,0,1.0666666666666667,0.0625,0.07936507936507936,0.14930555555555555,0.0,1.6,2.6,1,0.058823529411764705,0.07853403141361257,0.008620689655172414,0.15106251924853709,0.08695652173913043,0.0,0.125,0.1,0.043478260869565216,0.06956521739130435,0.9411764705882353,0.02770083102493075
00-0034364,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,58,390.0,2,1.0,0.0,339.0,187.0,20.0,10.99355982258735,0,15.877984767170814,1.587244049032338,1.1799370120580668,3.2068219819891537,0.0,51.0,91.0,16,0.09090909090909091,0.06767817927730085,0.11805555555555555,0.19050617978547704,0.10509296685529507,0.10526315789473684,0.11560693641618497,0.11458333333333333,0.10517806237501595,0.10512700506318343,0.6112852664576802,0.07318995608602634
00-0034365,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,6,7.0,0,0.0,0.0,24.0,6.0,1.0,-5.12451348482864,0,1.5,0.2387281399046105,0.08679937735055845,0.41885177400230666,0.0,0.7000000000000001,3.7,3,0.07407407407407407,0.04878048780487805,0.03773584905660377,0.15013550135501355,0.016055045871559634,0.0,0.043478260869565216,0.038461538461538464,0.008027522935779817,0.012844036697247707,0.08641975308641975,0.01981364463960587
00-0034383,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,53,85,532.0,2,0.0,0.0,684.0,214.0,26.0,3.325906318572656,0,15.099442536645642,2.6284791632122793,2.643637075082471,5.793264697376148,0.0,65.2,118.2,17,0.14912280701754385,0.1470019342359768,0.12207644038790645,0.3412857579150972,0.1346153846153846,0.1,0.1319796954314721,0.12903225806451613,0.11730769230769231,0.12769230769230772,0.9333333333333333,0.08722088578638999
00-0034386,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,22,32,289.0,2,0.0,0.0,486.0,68.0,13.0,19.086959395985367,0,13.165940968687954,1.024190904240227,2.237224812145197,3.1023437248619787,0.0,40.9,62.9,15,0.061068702290076333,0.14361702127659576,0.03415369161225515,0.2064966704563911,0.08245363766048502,0.08,0.06735751295336788,0.06880733944954129,0.08122681883024252,0.08196291012838802,0.5515267175572519,0.048377172742654975
00-0034401,2024,REG,3,11,28.0,0,0.0,0.0,0.0,0,0,98.0,32.0,1.0,-7.152866298856679,0,0.2857142857142857,-0.155223235654659,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721487857362435
00-0034407,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,79.0,0,0.0,0.0,3.0,2.367694093816681,0,62,87,686.0,1,3.0,1.0,589.0,335.0,29.0,5.625330584082681,0,25.171688646320998,2.7709102182245062,2.398651039138417,5.835421054733652,0.0,80.5,142.5,17,0.1556350626118068,0.13188535602328705,0.1710929519918284,0.33896087873633984,0.16016810646742938,0.047619047619047616,0.14646464646464646,0.136986301369863,0.1038935770432385,0.13765829469775304,1.227191413237925,0.09697043932712722
00-0034418,2024,REG,1,1,21.0,1,0.0,1.0,3.0,0,0,20.0,1.0,1.0,1.1512166903703474,0,1.05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,27,211.0,1,0.0,0.0,196.0,89.0,8.0,2.5496761178857352,0,9.023391013267151,0.7867747265062988,0.7799240131778731,1.7261088989839593,0.0,31.94,51.94,10,0.07848837209302326,0.0703770197486535,0.09063136456211812,0.1740341739384577,0.10292682926829268,0.1,0.0784313725490196,0.08035714285714286,0.10146341463414635,0.10234146341463415,0.6133720930232558,0.07516642547033285
00-0034419,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0,0.0,0.0,26.0,0.0,0.0,-9.013496233848855,0,0.0,0.11484064709871161,0.11060327206629762,0.24968326109447575,0.0,0.0,0.0,3,0.037037037037037035,0.034993270524899055,0.0,0.08355017197547479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034485,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.1321003963011889
00-0034487,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,9,83.0,1,0.0,0.0,54.0,40.0,4.0,1.973562387865968,0,13.22202380952381,0.3215390489303533,0.23390750756821393,0.6460438286932797,0.0,14.3,22.3,8,0.03571428571428571,0.025328330206378986,0.04807692307692308,0.07383409273653176,0.04162487462387161,0.058823529411764705,0.038461538461538464,0.04132231404958678,0.05022420201781816,0.045064605581450236,0.32936507936507936,0.03128682866603064
00-0034488,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-2.0,0,0.0,0.0,0.0,-3.09130674356129,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017035775127768314
00-0034521,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,17.0,0.0,0.0,-1.0107955927378498,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,37,61,530.0,6,0.0,0.0,686.0,155.0,29.0,29.926232110356914,0,13.79436261320092,1.7061922610924132,2.939367955618609,4.616845960571646,0.0,89.0,126.0,12,0.1373873873873874,0.22783128528727997,0.09220701963117192,0.3883461093109051,0.17365661861074705,0.2727272727272727,0.19463087248322147,0.2046783625730994,0.22319194566900988,0.19347074943405218,1.1936936936936937,0.11894871988520504
00-0034571,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,1.0,1,0.0,0.0,1.0,0.0,1.0,0.8777435250231065,0,1.0,0.043478260869565216,0.004651162790697674,0.06847320525783619,0.0,6.1,7.1,1,0.043478260869565216,0.004651162790697674,0.0,0.06893832153690596,0.003937007874015748,0.5,0.07692307692307693,0.13333333333333333,0.25196850393700787,0.1031496062992126,0.043478260869565216,0.06738800303720577
00-0034577,2024,REG,1,1,19.0,0,0.0,0.0,0.0,0,0,13.0,6.0,1.0,1.4325529362540692,0,1.4615384615384615,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011801242236024844
00-0034613,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,1.7575121510308236,0,19,23,154.0,1,1.0,1.0,98.0,97.0,9.0,6.326331257354468,0,21.05128205128205,0.5809783951768193,0.3676424351097072,1.1288172973420239,0.0,19.5,38.5,9,0.06318681318681318,0.03811746402178141,0.07931316434995912,0.12527419099764492,0.059094397544128936,0.041666666666666664,0.06976744186046512,0.06535947712418301,0.0503805321053978,0.05560885136863648,0.4230769230769231,0.041078058981690924
00-0034646,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,71.0,0,0.0,0.0,102.0,12.0,5.0,5.094511381350458,0,7.210671936758893,0.3614041314041314,0.4361365802847068,0.8474018033054919,0.0,7.1000000000000005,14.1,7,0.045454545454545456,0.05872193436960276,0.01532567049808429,0.11515936567750039,0.04061784897025172,0.0,0.056818181818181816,0.047619047619047616,0.02030892448512586,0.032494279176201374,0.32272727272727275,0.02186656741416209
00-0034753,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,5.0,0,0.0,0.0,3.0,3.4461851362721063,0,55,69,673.0,11,0.0,0.0,731.0,188.0,39.0,50.098964800592256,0,17.987759824296184,2.543549252404149,3.0634046423144348,5.959707128226328,0.0,133.8,188.8,17,0.14465408805031446,0.17563671311869294,0.09012464046021093,0.357490502570426,0.16065886846502744,0.2682926829268293,0.19597989949748743,0.20833333333333334,0.21447577569592835,0.1821856313573878,1.4109014675052411,0.10854567197129979
00-0034771,2024,REG,146,228,1530.0,9,9.0,11.0,71.0,2,0,1630.0,656.0,78.0,-1.936141146490229,1,9.980285082644663,0.6825923789520694,25,106.0,1,3.0,1.0,13.0,4.988986552950049,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,95.8,95.8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15219394401550534
00-0034775,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,47,379.0,1,0.0,0.0,644.0,113.0,18.0,8.420426437177847,0,5.272374991786583,1.5296524510920795,2.3703878907681126,3.953750200175798,0.0,43.900000000000006,70.9,8,0.1865079365079365,0.289568345323741,0.14431673052362706,0.5114165810208976,0.20343531937734835,0.09090909090909091,0.20454545454545456,0.1919191919191919,0.14717220514321963,0.18093007368369687,1.503968253968254,0.10751872857966091
00-0034777,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,10,31.0,1,0.0,0.0,115.0,7.0,1.0,-4.062413258827291,0,3.517857142857143,0.2826970443349754,0.3728299434942396,0.6850265269484308,0.0,9.1,13.1,4,0.07142857142857142,0.09395424836601307,0.017902813299232736,0.18230625583566762,0.029836381135707413,0.125,0.02,0.034482758620689655,0.0774181905678537,0.048869104908565934,0.22142857142857142,0.034341739631940434
00-0034791,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,102,332.0,3,1.0,1.0,17.0,-20.57457828947537,0,5,11,31.0,1,0.0,0.0,-5.0,31.0,3.0,-16.317357186810113,0,2.6666666666666665,0.26342140160197036,-0.002327074913063337,0.39350314996381114,0.0,58.3,63.3,8,0.031791907514450865,-0.0016818028927009755,0.03613053613053613,0.046342418957515515,0.013287612516073724,0.07692307692307693,0.02702702702702703,0.03225806451612903,0.04510534471957533,0.026014705397474365,0.08959537572254335,0.08492996296892609
00-0034796,2024,REG,316,474,4172.0,41,4.0,23.0,149.0,4,1,4109.0,2084.0,198.0,174.17261165601786,0,20.77562038408432,3.41479895808228,139,915.0,4,6.0,4.0,46.0,10.599933187217328,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,430.38000000000005,430.38000000000005,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24743583846932207
00-0034798,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,17,53.0,0,0.0,0.0,94.0,16.0,1.0,-3.6345423443414937,0,10.242857142857142,0.49460283958881435,0.4161900570397307,1.033237299311033,0.0,5.300000000000001,14.3,13,0.03549060542797495,0.031554212823095,0.00866738894907909,0.07847927840043843,0.015963855421686747,0.0,0.005494505494505495,0.004975124378109453,0.007981927710843374,0.012771084337349399,0.11064718162839249,0.012538360368259536
00-0034827,2024,REG,0,1,0.0,0,0.0,0.0,0.0,0,0,33.0,0.0,0.0,-0.44727218337357044,0,0.0,0.0,14,75.0,0,0.0,0.0,3.0,1.3739575435756706,0,98,140,966.0,6,1.0,1.0,1049.0,588.0,43.0,16.38691519712051,1,40.86917249194816,4.60552188171407,4.445121275182704,10.019867715198997,0.0,140.1,238.1,17,0.24734982332155478,0.2313630348478165,0.31343283582089554,0.5561151628605854,0.2719594594594595,0.3,0.25,0.2552083333333333,0.28597972972972974,0.2775675675675676,1.7067137809187278,0.18348128968620922
00-0034829,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,65,83,665.0,2,1.0,1.0,615.0,245.0,38.0,33.76757545628534,0,13.696999317610276,2.107933353648174,2.3259237680878777,4.790046668133775,0.0,76.5,141.5,16,0.1330128205128205,0.1379542395693136,0.117168818747011,0.3098826224246817,0.14118895966029724,0.046511627906976744,0.15637860082304528,0.13986013986013987,0.09385029378363699,0.12225349330963314,1.0657051282051282,0.08315214197567139
00-0034830,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,13,73.0,0,0.0,0.0,62.0,20.0,2.0,-4.841556945582852,0,7.164516129032258,0.5689878542510122,0.38221801592003235,1.1210343925205408,0.0,7.300000000000001,15.3,7,0.07692307692307693,0.04847537138389367,0.027510316368638238,0.15416491249173034,0.054804804804804805,0.0,0.03225806451612903,0.027777777777777776,0.027402402402402402,0.04384384384384385,0.4319526627218935,0.028577832567522134
00-0034834,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,2.0,1,0.0,0.0,2.0,0.0,1.0,2.0492879287339747,0,1.0,0.02857142857142857,0.00819672131147541,0.04859484777517564,0.0,6.2,7.2,1,0.02702702702702703,0.008130081300813009,0.0,0.04704460558119095,0.007380073800738007,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.17035670356703567,0.07257072570725707,0.05405405405405406,0.06920415224913494
00-0034837,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,55.0,1,1.0,1.0,3.0,-2.315450703317765,0,64,120,1017.0,4,0.0,0.0,1883.0,231.0,39.0,28.17815911828616,0,9.019622375733778,4.047158305179457,7.360307113344389,11.222952437110257,0.0,135.20000000000002,199.20000000000002,17,0.22641509433962265,0.44046783625730995,0.14574132492113565,0.691996910515282,0.28086164043082024,0.18181818181818182,0.23780487804878048,0.23118279569892472,0.23133991112450103,0.26105294870829254,1.9188679245283018,0.15804004950652153
00-0034844,2024,REG,0,0,0.0,0,0.0,1.0,2.0,0,0,0.0,0.0,0.0,-1.659953220529728,0,0.0,0.0,345,2005.0,13,2.0,1.0,82.0,34.09963718580769,3,33,43,278.0,2,0.0,0.0,98.0,245.0,12.0,12.20253446957541,0,63.15601285378816,1.8986643785106443,0.40878499509740024,3.1341460643341468,0.0,322.3,355.3,16,0.10565110565110565,0.030501089324618737,0.16850068775790922,0.18287752993635348,0.08559113300492611,0.09090909090909091,0.0784313725490196,0.08,0.08825011195700852,0.08665472458575908,0.683046683046683,0.25262723795167874
00-0034854,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,12,131.0,1,0.0,0.0,126.0,89.0,6.0,8.256850501289591,0,11.537650755042058,0.357675655951518,0.29799019625127116,0.7451066213031668,1.0,25.1,32.1,6,0.05405405405405406,0.0626865671641791,0.11866666666666667,0.13123033481242435,0.0770135214579659,0.1,0.07792207792207792,0.08045977011494253,0.08850676072898295,0.08161081716637272,0.5900900900900901,0.055676969507753145
00-0034855,2024,REG,407,570,4500.0,41,16.0,40.0,248.0,4,1,3971.0,2439.0,224.0,116.22962828218236,1,20.530267875192994,2.6276210095542747,60,378.0,3,7.0,1.0,24.0,6.794032916492984,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,365.8,365.8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20767571250141934
00-0034857,2024,REG,307,483,3731.0,28,6.0,14.0,63.0,5,2,4022.0,2005.0,173.0,129.05507279586547,1,16.3892658490939,2.794124355740116,102,531.0,12,0.0,0.0,51.0,57.00550150926268,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,372.34000000000003,372.34000000000003,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24632829659424704
00-0034860,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,28,120.0,1,0.0,0.0,282.0,36.0,8.0,-2.8346817793437045,1,3.356114799742986,0.9005799975504877,1.0691383884919377,2.099266868270088,0.0,20.0,32.0,8,0.10687022900763359,0.12714156898106402,0.04013377926421405,0.2620185986963016,0.06841505131128849,0.1,0.0975609756097561,0.09782608695652174,0.08420752565564424,0.07473204104903079,0.4580152671755725,0.0534973920021399
00-0034869,2024,REG,361,545,4319.0,35,12.0,48.0,335.0,5,2,4606.0,1753.0,207.0,50.57475067137308,0,16.66439904250979,2.378524071645902,67,212.0,1,3.0,2.0,23.0,-3.1438761358859426,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,307.96,307.96,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017346190126821
00-0034928,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-0.4984673885628581,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034959,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,21.0,0.0,0.0,-1.3295609153574333,0,0.0,0.05928509154315606,0.04442908406376846,0.12002799615937201,0.0,0.0,0.0,2,0.028169014084507043,0.03471074380165289,0.0,0.07002211616808288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034960,2024,REG,0,0,0.0,0,0.0,1.0,10.0,0,0,0.0,0.0,0.0,-1.5676263889763504,0,0.0,0.0,2,23.0,0,0.0,0.0,1.0,1.411366599262692,0,87,129,1027.0,4,0.0,0.0,1281.0,293.0,52.0,31.348305825246495,1,13.334776217993209,3.773362375120687,5.064396931963115,9.205121415055212,0.0,131.0,218.0,15,0.23411978221415608,0.3279569892473118,0.16516347237880497,0.6135452647190835,0.27877307274701413,0.2222222222222222,0.27956989247311825,0.27450980392156865,0.25049764748461817,0.26746290264205574,1.8638838475499093,0.18295343918896237
00-0034972,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,132,420.0,4,1.0,1.0,25.0,-30.891997679007826,1,36,48,294.0,1,0.0,0.0,-4.0,314.0,13.0,-6.277238814333214,0,-25.742261904761904,1.411990117137176,-0.05405431171059041,2.0801471575083506,0.0,101.4,137.4,14,0.09411764705882353,-0.0011013215859030838,0.18972809667673715,0.1402954133195128,0.0906288532675709,0.0625,0.07514450867052024,0.07407407407407407,0.07656442663378546,0.08500308261405673,0.5764705882352941,0.12874088788111612
00-0034974,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,2.1527668279595673,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018716077110237693
00-0034975,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,47,228.0,1,0.0,0.0,15.0,0.7191480582114309,0,42,51,383.0,3,0.0,0.0,-34.0,438.0,17.0,14.125376755954985,0,4.878742172859821,1.956071304256948,-0.07193664111668639,2.8837513076037413,0.0,85.10000000000001,127.10000000000001,15,0.1191588785046729,-0.009226594301221167,0.23384943940202882,0.1713570423160324,0.10110876451953538,0.08108108108108109,0.09497206703910614,0.09259259259259259,0.09109492280030823,0.09710322783184452,0.8948598130841121,0.08225898312105208
00-0034981,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,43,413.0,5,0.0,0.0,397.0,158.0,21.0,19.917017050887303,0,17.58069551513704,1.432736423207628,1.6906101634065054,3.332531749195996,0.0,71.3,103.3,15,0.08617234468937876,0.09673489278752437,0.09930861093651791,0.20664643126408766,0.1271551724137931,0.2631578947368421,0.14189189189189189,0.15568862275449102,0.1951565335753176,0.15435571687840288,0.8276553106212425,0.09085152415964538
00-0035021,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,45.0,0,0.0,0.0,2.0,3.0478348499163985,0,2,8,67.0,1,0.0,0.0,154.0,43.0,2.0,-6.190151987073477,0,3.383771929824561,0.3145551153870339,0.5144771629134367,0.8319666871199565,0.0,17.2,19.2,9,0.02962962962962963,0.05697373288938217,0.05810810810810811,0.09002343075595018,0.03513371788148925,0.1,0.024390243902439025,0.03260869565217391,0.06756685894074463,0.04810697430519141,0.24814814814814815,0.03022289384208538
00-0035100,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-1.6598487898008898,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009048954845715321
00-0035125,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,17.0,1,2.0,1.0,6.0,-10.23862992407862,0,11,12,96.0,0,0.0,0.0,15.0,76.0,3.0,3.275362042186316,0,12.637362637362639,0.3464862001253822,0.09594470065576195,0.5868905906471067,0.0,15.3,26.3,9,0.037037037037037035,0.006744604316546762,0.06637554585152838,0.060951239008792964,0.044755244755244755,0.0,0.02702702702702703,0.025210084033613446,0.022377622377622378,0.035804195804195804,0.2962962962962963,0.036081767046234045
